symbol,date,yoy,yoy_positive,turned_positive,fwd20,excess20,fwd60,excess60
8996.TW,2019-11-06,0.0492,True,False,0.0831,0.1008,0.7482,0.7417
8996.TW,2019-11-18,0.0065,True,False,0.1311,0.0886,1.0833,1.0642
8996.TW,2019-12-09,0.0065,True,False,0.4317,0.4056,0.2275,0.3345
8996.TW,2019-12-12,-0.17,False,False,0.5733,0.5582,-0.0263,0.1895
8996.TW,2020-01-02,-0.17,False,False,0.27,0.3078,0.0497,0.2118
8996.TW,2020-02-19,-0.3321,False,False,-0.493,-0.2373,-0.1304,-0.0413
8996.TW,2020-04-06,-0.0705,False,False,0.1383,0.0559,0.2518,0.0642
8996.TW,2020-04-27,0.6352,True,True,0.1649,0.1418,0.1166,-0.0895
8996.TW,2020-05-05,0.6352,True,True,0.1231,0.1003,0.0728,-0.1839
8996.TW,2020-05-07,0.6352,True,True,0.112,0.0672,0.0467,-0.1786
8996.TW,2020-05-19,-0.031,False,False,-0.0611,-0.1207,-0.077,-0.3286
8996.TW,2020-05-29,-0.031,False,False,-0.1382,-0.2027,-0.212,-0.4513
8996.TW,2020-06-03,-0.031,False,False,-0.0705,-0.1367,-0.1813,-0.3824
8996.TW,2020-07-01,-0.0119,False,False,-0.0058,-0.1472,-0.174,-0.3198
8996.TW,2020-07-13,-0.1074,False,False,-0.0612,-0.1686,-0.2219,-0.3209
8996.TW,2020-07-16,-0.1074,False,False,-0.1579,-0.2506,-0.3304,-0.453
8996.TW,2020-07-22,-0.1074,False,False,-0.1084,-0.162,-0.2695,-0.3468
8996.TW,2020-08-04,-0.1074,False,False,-0.1259,-0.1264,-0.3081,-0.3052
8996.TW,2020-09-14,-0.4098,False,False,-0.1533,-0.1643,-0.101,-0.2354
8996.TW,2021-01-13,0.5774,True,False,-0.1,-0.1486,-0.0843,-0.1257
8996.TW,2021-01-22,0.5774,True,False,-0.1085,-0.0936,-0.1594,-0.1564
8996.TW,2021-01-27,0.5774,True,False,-0.1029,-0.0938,-0.1404,-0.1881
8996.TW,2021-04-16,-0.2383,False,False,-0.3222,-0.2306,-0.088,-0.0945
8996.TW,2021-08-02,0.2379,True,False,-0.1228,-0.1344,-0.0348,-0.0294
8996.TW,2021-10-26,0.1447,True,False,0.1552,0.1293,0.0751,-0.0045
8996.TW,2021-11-08,0.1447,True,False,0.1527,0.1372,0.0134,-0.0515
8996.TW,2021-11-30,0.0424,True,False,0.0319,-0.021,-0.0554,-0.0477
8996.TW,2021-12-08,0.0424,True,False,-0.0248,-0.0637,-0.0297,0.0252
8996.TW,2021-12-10,0.0424,True,False,-0.0429,-0.0824,0.0066,0.0246
8996.TW,2021-12-15,0.1082,True,False,-0.0912,-0.1625,0.136,0.1395
8996.TW,2021-12-27,0.1082,True,False,-0.1779,-0.1821,0.0833,0.1124
8996.TW,2022-03-02,0.0992,True,True,0.3141,0.3219,0.2505,0.33
8996.TW,2022-03-18,-0.1468,False,False,-0.1409,-0.1107,0.0263,0.1262
8996.TW,2022-03-28,-0.1468,False,False,-0.261,-0.1867,-0.0241,0.1116
8996.TW,2022-05-20,-0.0843,False,False,0.1515,0.1908,0.492,0.4967
8996.TW,2022-06-02,-0.0843,False,False,-0.1271,0.0,0.5164,0.5639
8996.TW,2022-06-15,0.2021,True,True,-0.1607,-0.0849,0.6655,0.7351
8996.TW,2022-06-23,0.2021,True,True,0.0227,0.0202,0.7245,0.7529
8996.TW,2022-06-29,0.2021,True,True,0.0377,0.0399,0.7371,0.7883
8996.TW,2022-07-19,0.2003,True,False,0.2628,0.1924,0.7852,0.9173
8996.TW,2022-08-11,0.3622,True,False,0.3556,0.4144,0.7136,0.876
8996.TW,2022-08-16,0.3622,True,False,0.377,0.4462,0.6707,0.8231
8996.TW,2022-08-25,0.3622,True,False,0.171,0.2492,0.6394,0.6827
8996.TW,2022-09-07,0.3622,True,False,0.2335,0.2709,0.4537,0.4083
8996.TW,2022-09-16,0.3094,True,False,0.0699,0.1818,0.4498,0.4378
8996.TW,2022-09-20,0.3094,True,False,0.0441,0.1617,0.5727,0.5572
8996.TW,2022-09-22,0.3094,True,False,-0.0304,0.0766,0.4696,0.4492
8996.TW,2022-10-04,0.3094,True,False,0.0302,0.076,0.4784,0.4288
8996.TW,2022-10-14,0.429,True,False,0.1417,0.0715,0.4409,0.304
8996.TW,2022-11-01,0.429,True,False,0.325,0.1664,0.8125,0.5883
8996.TW,2022-11-11,0.4322,True,False,0.1793,0.1243,0.6552,0.5267
8996.TW,2022-11-21,0.4322,True,False,0.1395,0.1527,0.588,0.5211
8996.TW,2022-11-24,0.4322,True,False,0.0491,0.0842,0.4356,0.3899
8996.TW,2022-11-30,0.4322,True,False,0.0554,0.11,0.4308,0.3744
8996.TW,2022-12-08,0.4322,True,False,0.0731,0.0859,0.3596,0.2857
8996.TW,2022-12-14,0.6117,True,False,0.0084,-0.0007,0.2465,0.1612
8996.TW,2022-12-22,0.6117,True,False,0.2427,0.1621,0.3684,0.2642
8996.TW,2022-12-29,0.6117,True,False,0.2201,0.0916,0.3621,0.2364
8996.TW,2023-01-11,0.5816,True,False,0.2688,0.223,0.0873,0.049
8996.TW,2023-01-16,0.5816,True,False,0.2513,0.2176,0.0546,0.0503
8996.TW,2023-02-20,0.7184,True,False,-0.0127,-0.0287,0.0381,0.0113
8996.TW,2023-02-24,0.7184,True,False,-0.0753,-0.0888,0.0693,0.0024
8996.TW,2023-03-20,1.0425,True,False,-0.1178,-0.1245,0.3318,0.2179
8996.TW,2023-03-31,1.0425,True,False,-0.1465,-0.1128,0.5996,0.5247
8996.TW,2023-04-14,0.7682,True,False,-0.1786,-0.15,0.3631,0.2902
8996.TW,2023-05-10,0.7682,True,False,0.3231,0.2357,0.6061,0.4994
8996.TW,2023-05-12,0.9471,True,False,0.3573,0.2669,0.5313,0.4301
8996.TW,2023-05-18,0.9471,True,False,0.4072,0.3273,0.2975,0.2618
8996.TW,2023-06-01,0.9471,True,False,0.4091,0.3647,0.1402,0.1183
8996.TW,2023-06-09,0.9471,True,False,0.1966,0.1856,0.0513,0.051
8996.TW,2023-06-21,1.1689,True,False,0.2548,0.2663,-0.1863,-0.1655
8996.TW,2023-06-30,1.1689,True,False,0.0724,0.0546,-0.1654,-0.1364
8996.TW,2023-07-18,0.9312,True,False,-0.1735,-0.1288,-0.291,-0.2633
8996.TW,2023-08-30,0.6125,True,False,-0.0586,-0.0235,-0.1965,-0.2261
8996.TW,2023-09-01,0.6125,True,False,-0.042,-0.0289,-0.189,-0.2307
8996.TW,2023-09-05,0.6125,True,False,-0.1044,-0.0684,-0.2184,-0.2607
8996.TW,2023-09-26,0.7106,True,False,-0.2496,-0.2512,-0.2428,-0.3316
8996.TW,2023-10-11,0.2143,True,False,-0.2423,-0.2498,-0.2577,-0.3072
8996.TW,2023-11-17,0.0377,True,False,-0.1223,-0.1429,0.0671,-0.0359
8996.TW,2023-11-22,0.0377,True,False,-0.1431,-0.1614,0.0517,-0.0698
8996.TW,2023-11-24,0.0377,True,False,-0.1238,-0.1371,0.0904,-0.0273
8996.TW,2023-12-04,0.0377,True,False,-0.1358,-0.1632,0.1358,-0.0679
8996.TW,2023-12-06,0.0377,True,False,-0.1579,-0.1709,0.2281,0.0193
8996.TW,2024-02-02,-0.1217,False,False,0.1663,0.0172,0.6409,0.4322
8996.TW,2024-02-29,0.0098,True,True,0.3658,0.2709,0.8089,0.6002
8996.TW,2024-03-11,-0.1825,False,False,0.1276,0.0615,0.5479,0.4086
8996.TW,2024-03-18,-0.1825,False,False,0.0245,0.005,0.5629,0.3971
8996.TW,2024-04-18,-0.3274,False,False,0.2157,0.1634,0.1236,-0.1139
8996.TW,2024-04-24,-0.3274,False,False,0.3223,0.2266,0.065,-0.1323
8996.TW,2024-05-09,-0.3274,False,False,0.1282,0.0429,-0.3365,-0.3854
8996.TW,2024-05-21,-0.1159,False,False,0.078,-0.0475,-0.1972,-0.3011
8996.TW,2024-06-04,-0.1159,False,False,-0.0238,-0.1482,-0.2629,-0.3554
8996.TW,2024-06-14,-0.3482,False,False,-0.101,-0.1918,-0.2653,-0.2277
8996.TW,2024-06-26,-0.3482,False,False,-0.2312,-0.2019,-0.1778,-0.1715
8996.TW,2024-07-03,-0.3482,False,False,-0.3333,-0.2693,-0.1636,-0.1492
8996.TW,2024-08-16,-0.1159,False,False,0.1386,0.1658,-0.0757,-0.1245
8996.TW,2024-08-30,-0.1159,False,False,0.1077,0.0933,-0.0861,-0.1187
8996.TW,2024-09-09,-0.1159,False,False,-0.1579,-0.2747,-0.1466,-0.2858
8996.TW,2024-09-19,0.1398,True,True,-0.1468,-0.242,-0.1791,-0.2732
9904.TW,2018-01-24,-0.0009,False,False,-0.0672,-0.0218,-0.0545,0.0215
9904.TW,2018-04-13,0.0705,True,False,-0.0359,-0.0359,-0.0789,-0.0783
9904.TW,2018-12-03,0.1309,True,False,-0.0571,0.0032,0.1449,0.1342
9904.TW,2019-01-07,0.0486,True,False,0.0944,0.0418,0.087,-0.0576
9904.TW,2019-01-15,0.0717,True,False,0.0783,0.0276,0.0726,-0.0612
9904.TW,2019-01-23,0.0717,True,False,0.0675,0.0261,0.011,-0.1253
9904.TW,2019-02-20,0.3118,True,False,0.02,-0.0193,-0.0387,-0.0655
9904.TW,2019-03-08,0.3118,True,False,-0.0603,-0.1314,-0.0578,-0.088
9904.TW,2019-03-12,0.0193,True,False,-0.0716,-0.1221,-0.0409,-0.0642
